robot_max_speed,robot_radius,success_rate,collision_rate,timeout_rate,average_path_length,average_time_diff,width,height,indoor_map_type,iterations,corridor_width,outdoor_map_type,num_static_obstacles,static_obstacle_size,other_map_type,mean_angle_info,entropy,map_size,max_entropy,num_obs_cv2,occupancy_ratio,distance_normalized,distance_avg,distance_variance,average_linear_velocity,average_obstalce_size,number_dynamic_obstalces,crowdnav,dwa,rlca,teb
2,0.267,0.27,0.73,0,52.23,3761280000000,70,70,1,30,3,0,0,0,0,202.5,0.0213,2450,2.3219,8,0.4873,0.5,0.0089,0,0.59,0.38,6,1,0,0,0
0.22,0.113,0.17,0.83,0,153.46,2870000000000,90,90,1,45,5,0,0,0,0,180,0.0339,4050,2.3219,3,0.4138,0.7,0.0029,0,0.66,0.54,12,1,0,0,0
0.22,0.113,0.28,0.72,0,71.57,2070000000000,90,90,1,15,3,0,0,0,0,180,0.0151,4050,2.3219,2,0.7942,0,0,1,0.61,0.42,4,1,0,0,0
2,0.267,0.1,0.9,0,101.27,4434240000000,90,90,0,0,0,1,20,6,0,265.2632,0.0358,4050,2.3219,10,0.3828,0.6,0.0119,0,0.43,0.61,8,1,0,0,0
0.22,0.113,0.8,0.2,0,67.46,1540000000000,50,50,1,30,4,0,0,0,0,180,0.0143,1250,2.3219,3,0.3072,1,0.0097,0,0,0,0,1,0,0,0
0.22,0.113,0,0.97,0.03,77.13,5980000000000,70,70,1,70,4,0,0,0,0,180,0.0261,2450,2.3219,5,0.2849,0.8,0.0107,0,0.48,0.57,9,1,0,0,0
2,0.267,0.37,0.63,0,73.21,3389170000000,70,90,0,0,0,1,20,4,0,138.4615,0.0327,3150,2.3219,20,0.271,0.6,0.0167,0,0.46,0.75,6,1,0,0,0
0.22,0.113,0.63,0.37,0,114.71,2090000000000,70,70,1,70,5,0,0,0,0,90,0.0289,2450,2.3219,6,0.1678,0.7,0.0065,0,0.57,0.5,6,1,0,0,0
0.22,0.113,0.4,0.5,0.1,30.53,3990000000000,90,90,1,15,3,0,0,0,0,180,0.0163,4050,2.3219,2,0.7821,0,0,1,0,0,0,1,0,0,0
0.22,0.113,0.3,0.7,0,107.67,2480000000000,70,70,1,30,4,0,0,0,0,120,0.021,2450,2.3219,8,0.4659,0.6,0.0087,0,0.36,0.58,9,1,0,0,0
0.22,0.113,0.13,0.83,0.03,63.74,5190000000000,90,90,1,15,3,0,0,0,0,360,0.0173,4050,2.3219,1,0.7553,0,0,1,0.5,0.42,12,1,0,0,0
0.22,0.113,0.5,0.5,0,63.27,2630000000000,70,70,1,45,3,0,0,0,0,160,0.0212,2450,2.3219,8,0.4847,0.4,0.0167,0,0,0,0,1,0,0,0
1.1,0.625,0.97,0.03,0,35.68,714859000000,50,70,0,0,0,1,30,2,0,130.9091,0.0208,1750,2.3219,25,0.2403,0.7,0.0164,0,0,0,0,1,0,0,0
0.22,0.113,0.97,0,0.03,151.14,2590000000000,90,90,0,0,0,1,0,2,0,180,0.0454,4050,2.3219,2,0.044,0,0,1,0,0,0,1,0,0,0
0.22,0.113,0.03,0.93,0.03,74.81,5410000000000,70,70,1,15,4,0,0,0,0,360,0.0175,2450,2.3219,1,0.5818,0,0,1,0.44,0.42,9,1,0,0,0
0.22,0.113,0.5,0.5,0,65.07,1890000000000,70,70,1,45,4,0,0,0,0,360,0.0239,2450,2.3219,2,0.3629,1,0.0086,0,0.5,0.58,9,1,0,0,0
0.22,0.113,0.37,0.6,0.03,127.26,3050000000000,90,90,1,70,4,0,0,0,0,240,0.0321,4050,2.3219,5,0.4632,0.6,0.0071,0,0.85,0.65,4,1,0,0,0
1.1,0.625,0.73,0.27,0,44.89,1340640000000,50,70,0,0,0,1,0,6,0,180,0.0219,1750,2.3219,2,0.0674,1,0.0004,0,0.57,0.63,4,1,0,0,0
0.22,0.113,0.63,0.37,0,79.94,1440000000000,50,50,1,45,4,0,0,0,0,360,0.0136,1250,2.3219,1,0.35,0,0,1,0.6,0.57,4,1,0,0,0
1.1,0.625,0.33,0.6,0.07,32.74,3913430000000,50,90,0,0,0,1,40,4,0,317.6471,0.0184,2250,2.3219,9,0.546,0.6,0.0243,0.0001,0.56,0.64,6,1,0,0,0
0.22,0.113,0.03,0.9,0.07,88.26,5780000000000,90,90,1,45,5,0,0,0,0,270,0.0337,4050,2.3219,11,0.4214,0.5,0.0101,0,0.63,0.58,12,1,0,0,0
0.22,0.113,0.2,0.77,0.03,140.74,2600000000000,90,90,1,15,4,0,0,0,0,240,0.0215,4050,2.3219,3,0.672,1,0.0041,0,0.52,0.68,8,1,0,0,0
0.22,0.113,0.34,0.66,0,87.4,2930000000000,90,90,1,70,3,0,0,0,0,270,0.0332,4050,2.3219,10,0.479,0.5,0.0088,0,0.55,0.52,12,1,0,0,0
0.22,0.113,0.73,0.2,0.07,91.42,2180000000000,70,70,1,70,3,0,0,0,0,169.4118,0.0248,2450,2.3219,15,0.3706,0.5,0.0104,0,0,0,0,1,0,0,0
0.22,0.113,0.13,0.83,0.03,109.94,3730000000000,90,90,1,30,3,0,0,0,0,180,0.0256,4050,2.3219,5,0.616,0.6,0.0072,0,0.52,0.61,8,1,0,0,0
0.22,0.113,0.73,0.27,0,58.35,1510000000000,50,50,1,45,4,0,0,0,0,180,0.014,1250,2.3219,2,0.318,0,0,1,0.73,0.48,4,1,0,0,0
0.22,0.113,0.3,0.67,0.03,113.2,2800000000000,90,90,1,45,3,0,0,0,0,360,0.0307,4050,2.3219,4,0.5273,0.5,0.0228,0,0.59,0.85,4,1,0,0,0
0.22,0.113,0.37,0.63,0,95.04,2410000000000,70,70,1,30,5,0,0,0,0,180,0.0213,2450,2.3219,4,0.4286,1,0.0083,0,0.44,0.53,6,1,0,0,0
0.22,0.113,0.07,0.87,0.07,64.58,5630000000000,70,70,0,0,0,1,20,6,0,342.8571,0.0196,2450,2.3219,7,0.5131,0.6,0.6294,0.0137,0.66,0.53,6,1,0,0,0
2,0.267,0.6,0.4,0,65.85,1271210000000,50,70,1,70,5,0,0,0,0,120,0.0203,1750,2.3219,3,0.2409,1,0.0126,0,0.54,0.56,6,1,0,0,0
0.22,0.113,0.55,0.45,0,45.61,921000000000,50,50,1,70,3,0,0,0,0,120,0.0153,1250,2.3219,4,0.2888,0.5,0.0066,0,0.65,0.7,4,1,0,0,0
0.22,0.113,0.83,0.17,0,32.45,734000000000,50,50,1,15,5,0,0,0,0,360,0.0112,1250,2.3219,1,0.4976,0,0,1,0.88,0.27,2,1,0,0,0
0.22,0.113,0.43,0.43,0.13,62.84,3300000000000,90,90,1,30,3,0,0,0,0,337.5,0.0237,4050,2.3219,5,0.648,0.6,0.0144,0,0,0,0,1,0,0,0
0.22,0.113,0.07,0.8,0.13,121.9,5480000000000,90,90,0,0,0,1,10,4,0,157.5,0.0438,4050,2.3219,14,0.1406,0.6,0.0141,0,0.58,0.55,12,1,0,0,0
0.22,0.113,0.38,0.59,0.03,112.73,2820000000000,90,90,1,30,4,0,0,0,0,180,0.0307,4050,2.3219,7,0.5009,0.6,0.0075,0,0.68,0.5,12,1,0,0,0
0.22,0.113,0.8,0.2,0,106.77,1950000000000,70,70,1,45,3,0,0,0,0,288,0.0234,2450,2.3219,10,0.4306,0.6,0.0098,0,0,0,0,1,0,0,0
0.22,0.113,0.4,0.6,0,106.81,2390000000000,90,90,1,30,5,0,0,0,0,270,0.0281,4050,2.3219,3,0.5399,1,0.0085,0,0.43,0.64,4,1,0,0,0
0.22,0.113,0.33,0.67,0,64.63,1822510000000,50,90,0,0,0,1,40,6,0,130.9091,0.0124,2250,2.3219,10,0.7087,0.5,0.0519,0,0.44,0.63,9,1,0,0,0
0.22,0.113,0.03,0.8,0.17,58.16,5520000000000,70,70,1,45,4,0,0,0,0,308.5714,0.0238,2450,2.3219,5,0.3994,0.8,0.0089,0,0.6,0.55,3,1,0,0,0
1.1,0.625,0.23,0.77,0,62.36,3696420000000,70,50,1,45,3,0,0,0,0,144,0.0172,1750,2.3219,5,0.4254,0.8,0.0065,0,0.38,0.65,2,1,0,0,0
0.22,0.113,0.66,0.34,0,50.49,1250000000000,50,50,1,15,4,0,0,0,0,180,0.0115,1250,2.3219,3,0.524,1,0.0055,0,0.7,0.62,4,1,0,0,0
0.22,0.113,0.23,0.77,0,130,4160000000000,90,90,1,45,3,0,0,0,0,180,0.0288,4050,2.3219,3,0.5442,0.7,0.0123,0,0.33,0.35,4,1,0,0,0
0.22,0.113,0.31,0.69,0,101.95,2520000000000,70,70,1,15,5,0,0,0,0,180,0.0168,2450,2.3219,2,0.578,0,0,1,0.49,0.69,6,1,0,0,0
1.1,0.625,0.27,0.73,0,60.73,3010480000000,90,90,1,30,4,0,0,0,0,180,0.0273,4050,2.3219,2,0.5788,0,0,1,0.62,0.66,12,1,0,0,0
0.22,0.113,0.1,0.63,0.27,87.16,5470000000000,50,50,1,70,5,0,0,0,0,180,0.0163,1250,2.3219,2,0.1784,0,0,1,0,0,0,1,0,0,0
0.22,0.113,0.87,0.13,0,25.8,932000000000,50,50,1,15,3,0,0,0,0,120,0.0086,1250,2.3219,3,0.6376,0.7,0.0044,0,0,0,0,1,0,0,0
0.22,0.113,0.1,0.87,0.03,68.47,5630000000000,70,70,1,30,4,0,0,0,0,249.2308,0.0222,2450,2.3219,6,0.4271,0.3,0.0089,0,0.66,0.48,9,1,0,0,0
0.22,0.113,0.14,0.86,0,89.43,2310000000000,90,90,1,15,3,0,0,0,0,180,0.0186,4050,2.3219,2,0.7386,0,0,1,0.54,0.63,8,1,0,0,0
2,0.267,0.54,0.46,0,28.79,549786000000,50,50,0,0,0,1,40,4,0,264.7059,0.0085,1250,2.3219,12,0.6892,0.3,0.0376,0,0.54,0.59,6,1,0,0,0
0.22,0.113,0.67,0.33,0,52.22,1640000000000,90,90,1,15,3,0,0,0,0,90,0.0165,4050,2.3219,4,0.7677,0.5,0.0053,0,0.41,0.54,4,1,0,0,0
0.22,0.113,0.07,0.93,0,134.49,5620000000000,90,90,1,15,4,0,0,0,0,180,0.0213,4050,2.3219,2,0.6789,0,0,1,0.62,0.62,12,1,0,0,0
0.22,0.113,0.41,0.59,0,96.04,2567660000000,90,90,1,15,3,0,0,0,0,180,0.0162,4050,2.3219,2,0.7744,1,0.0003,0,0.61,0.53,4,1,0,0,0
0.22,0.113,0.2,0.6,0.2,63.86,4930000000000,90,90,0,0,0,1,20,4,0,270,0.0417,4050,2.3219,22,0.2194,0.5,0.0136,0,0,0,0,1,0,0,0
0.22,0.113,0.6,0.37,0.03,73.9,1885930000000,90,70,1,15,4,0,0,0,0,180,0.0185,3150,2.3219,2,0.6465,0,0,1,0.63,0.77,3,1,0,0,0
0.22,0.113,0.73,0.27,0,49.27,625000000000,50,50,1,30,3,0,0,0,0,90,0.0119,1250,2.3219,4,0.464,1,0.0075,0,0.52,0.48,4,1,0,0,0
2,0.267,0.55,0.45,0,43.36,1081880000000,90,70,1,15,3,0,0,0,0,360,0.016,3150,2.3219,1,0.7122,0,0,1,0.56,0.52,3,1,0,0,0
0.22,0.113,0.27,0.73,0,168.12,3930000000000,90,90,1,45,3,0,0,0,0,166.1538,0.0305,4050,2.3219,14,0.5401,0.6,0.0137,0,0.39,0.43,12,1,0,0,0
0.22,0.113,0.23,0.77,0,137.49,3120000000000,90,90,1,15,4,0,0,0,0,360,0.023,4050,2.3219,1,0.6502,0,0,1,0.59,0.46,12,1,0,0,0
0.22,0.113,0.7,0.3,0,126.22,3300000000000,90,90,1,70,4,0,0,0,0,300,0.0341,4050,2.3219,10,0.4109,0.4,0.0112,0,0,0,0,1,0,0,0
0.22,0.113,0.67,0.33,0,67.47,1714700000000,50,90,1,30,4,0,0,0,0,270,0.0186,2250,2.3219,3,0.4962,1,0.0168,0,0.54,0.25,3,1,0,0,0
0.22,0.113,0.6,0.4,0,103.94,1990000000000,70,70,1,70,5,0,0,0,0,240,0.0277,2450,2.3219,3,0.211,0.7,0.0041,0,0.61,0.46,9,1,0,0,0
0.22,0.113,0.07,0.9,0.03,156.91,5600000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.52,0.57,6,1,0,0,0
0.22,0.113,0.07,0.87,0.07,71.2,5780000000000,70,70,1,45,3,0,0,0,0,240,0.0214,2450,2.3219,5,0.4753,0.6,0.0083,0,0.64,0.55,9,1,0,0,0
0.22,0.113,0.57,0.43,0,68.12,1230000000000,50,50,1,30,5,0,0,0,0,90,0.0145,1250,2.3219,4,0.2752,1,0.0059,0,0.48,0.72,6,1,0,0,0
1.1,0.625,0.33,0.67,0,82.08,3066600000000,90,90,0,0,0,1,10,6,0,154.2857,0.041,4050,2.3219,10,0.2084,0.6,0.0127,0,0.31,0.57,8,1,0,0,0
1.1,0.625,0.37,0.63,0,39.27,909673000000,50,90,1,30,4,0,0,0,0,180,0.0184,2250,2.3219,2,0.4944,1,0.0002,0,0.49,0.59,9,1,0,0,0
0.22,0.113,0.77,0.2,0.03,94.08,1970000000000,70,70,1,70,4,0,0,0,0,180,0.0269,2450,2.3219,5,0.2669,0.6,0.0071,0,0.55,0.67,3,1,0,0,0
0.22,0.113,0.31,0.69,0,86.74,2560000000000,90,90,1,15,3,0,0,0,0,180,0.0178,4050,2.3219,2,0.7506,1,0.0003,0,0.48,0.44,8,1,0,0,0
0.22,0.113,0.87,0.13,0,67.33,1340000000000,50,50,1,70,5,0,0,0,0,180,0.0156,1250,2.3219,2,0.2172,0,0,1,0.44,0.4,2,1,0,0,0
0.22,0.113,0.47,0.53,0,121.85,2400000000000,90,90,1,70,5,0,0,0,0,225,0.0383,4050,2.3219,9,0.3058,0.6,0.0101,0,0.62,0.5,12,1,0,0,0
0.22,0.113,0.03,0.87,0.1,93.84,5700000000000,90,90,1,45,4,0,0,0,0,313.0435,0.0338,4050,2.3219,7,0.432,0.6,0.0107,0,0.58,0.52,8,1,0,0,0
0.22,0.113,0.59,0.41,0,74.31,1450000000000,50,50,1,45,3,0,0,0,0,90,0.0149,1250,2.3219,6,0.3124,0.7,0.01,0,0.66,0.44,4,1,0,0,0
0.22,0.113,0.33,0.67,0,149.46,3139520000000,50,90,1,15,4,0,0,0,0,360,0.0178,2250,2.3219,1,0.548,0,0,1,0.8,0.6,3,1,0,0,0
0.22,0.113,0.07,0.93,0,127.22,5660000000000,70,70,0,0,0,1,10,4,0,303.1579,0.0272,2450,2.3219,8,0.2112,0.9,0.0093,0,0.41,0.6,9,1,0,0,0
0.22,0.113,0.5,0.5,0,147.54,2590000000000,90,90,1,45,4,0,0,0,0,327.2727,0.032,4050,2.3219,9,0.4647,0.6,0.0094,0,0.84,0.54,8,1,0,0,0
0.22,0.113,0.9,0.1,0,50.45,939000000000,50,50,1,45,5,0,0,0,0,180,0.0136,1250,2.3219,2,0.3452,0,0,1,0.76,0.55,2,1,0,0,0
0.22,0.113,1,0,0,119.89,2051770000000,70,70,0,0,0,1,0,4,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0,0,0,1,0,0,0
0.22,0.113,0.4,0.6,0,101.84,2970000000000,70,70,1,70,3,0,0,0,0,192,0.0258,2450,2.3219,13,0.351,0.5,0.012,0,0.34,0.65,3,1,0,0,0
0.22,0.113,0.5,0.5,0,88.54,2000000000000,90,90,1,15,3,0,0,0,0,180,0.0182,4050,2.3219,2,0.7544,0,0,1,0,0,0,1,0,0,0
0.22,0.113,0.03,0.77,0.2,79.96,5620000000000,90,90,0,0,0,1,30,4,0,260.6897,0.0396,4050,2.3219,11,0.2895,0.5,0.0132,0,0.5,0.47,8,1,0,0,0
0.22,0.113,0.3,0.7,0,175.86,3700000000000,90,90,1,30,3,0,0,0,0,180,0.0271,4050,2.3219,2,0.5938,0,0,1,0.67,0.26,4,1,0,0,0
0.22,0.113,0.53,0.47,0,100.38,2030000000000,70,70,1,45,5,0,0,0,0,180,0.0227,2450,2.3219,4,0.379,1,0.0059,0,0.5,0.55,6,1,0,0,0
0.22,0.113,0.77,0.2,0.03,76.2,2260000000000,70,70,1,70,4,0,0,0,0,144,0.0258,2450,2.3219,9,0.3071,0.4,0.0097,0,0,0,0,1,0,0,0
0.22,0.113,0.7,0.3,0,125.44,2890000000000,90,90,1,70,5,0,0,0,0,120,0.0402,4050,2.3219,7,0.2569,0.6,0.0088,0,0,0,0,1,0,0,0
0.22,0.113,0,0.93,0.07,121.61,5980000000000,70,70,0,0,0,1,10,4,0,246.8571,0.0275,2450,2.3219,16,0.2088,0.4,0.015,0,0.83,0.46,3,1,0,0,0
0.22,0.113,0.4,0.6,0,90.37,2080000000000,70,70,1,30,3,0,0,0,0,360,0.0202,2450,2.3219,3,0.5341,0.7,0.0185,0,0.52,0.62,3,1,0,0,0
0.22,0.113,0.23,0.77,0,55.79,4230000000000,50,50,1,15,3,0,0,0,0,90,0.01,1250,2.3219,4,0.58,0.8,0.0101,0,0.63,0.6,6,1,0,0,0
0.22,0.113,0.37,0.6,0.03,94.79,2600000000000,70,70,1,30,5,0,0,0,0,120,0.0223,2450,2.3219,4,0.3843,0.8,0.0092,0,0.69,0.65,6,1,0,0,0
1.1,0.625,0.47,0.53,0,70.79,2666540000000,70,90,1,15,5,0,0,0,0,360,0.0222,3150,2.3219,1,0.5517,0,0,1,0.35,0.63,6,1,0,0,0
0.22,0.113,0.53,0.47,0,76.56,1610000000000,50,50,1,45,3,0,0,0,0,205.7143,0.0137,1250,2.3219,4,0.3732,1,0.01,0,0.64,0.7,4,1,0,0,0
0.22,0.113,0.7,0.3,0,61.4,1040000000000,50,50,1,30,5,0,0,0,0,180,0.0141,1250,2.3219,2,0.3268,0,0,1,0.49,0.62,2,1,0,0,0
1.1,0.625,0.73,0.27,0,43.79,1612780000000,90,50,1,15,5,0,0,0,0,180,0.015,2250,2.3219,2,0.5929,0,0,1,0,0,0,1,0,0,0
0.22,0.113,0.07,0.93,0,223.46,4710000000000,90,90,1,70,3,0,0,0,0,313.0435,0.0334,4050,2.3219,8,0.4683,0.9,0.0096,0,0.49,0.59,12,1,0,0,0
0.22,0.113,0.03,0.97,0,106.27,5520000000000,70,70,1,70,5,0,0,0,0,120,0.0261,2450,2.3219,4,0.2555,0.8,0.1061,0.001,0.6,0.49,6,1,0,0,0
0.22,0.113,0.2,0.77,0.03,143.25,3980000000000,90,90,1,15,5,0,0,0,0,360,0.0273,4050,2.3219,1,0.5554,0,0,1,0.5,0.51,4,1,0,0,0
0.22,0.113,0.63,0.37,0,108.81,2380000000000,90,90,1,45,5,0,0,0,0,249.2308,0.0351,4050,2.3219,9,0.3893,0.7,0.0084,0,0.49,0.54,8,1,0,0,0
0.22,0.113,0,0.93,0.07,75.89,5980000000000,70,70,1,30,4,0,0,0,0,154.2857,0.0206,2450,2.3219,7,0.4841,0.7,0.0125,0,0.41,0.49,6,1,0,0,0
0.22,0.113,0.47,0.53,0,139.22,2870000000000,70,70,1,70,4,0,0,0,0,360,0.0267,2450,2.3219,2,0.2606,1,0.0087,0,0.5,0.71,3,1,0,0,0
1.1,0.625,0.17,0.83,0,25.11,5176830000000,70,90,0,0,0,1,40,6,0,290.3226,0.017,3150,2.3219,17,0.7102,0.6,0.0128,0,0,0,0,1,0,0,0
0.22,0.113,0.21,0.79,0,162.65,3470000000000,70,70,1,15,3,0,0,0,0,360,0.013,2450,2.3219,1,0.7114,0,0,1,0.43,0.57,3,1,0,0,0
